Row,RX,TX
1,1580,330
2,332,102
3,703,196
4,266,102
5,332604,0
6,397444,601414
7,337078,758176
8,160032,268896
9,277672,333556
10,118830,378256
11,106012,185500
12,125582,193338
13,124556,213868
14,219052,306856
15,176674,319994
16,105224,389544
17,121644,232678
18,112756,186080
19,133482,212582
20,124760,192966
21,135108,193396
22,115934,202356
23,142162,187574
24,119186,292620
25,140650,273734
26,190044,212292
27,118596,250314
28,162390,192456
29,111600,240564
30,111856,195212
31,105410,273354
32,107430,176862
33,111630,173642
34,103978,181248
35,108624,177122
36,163728,188196
37,108356,177200
38,104108,176706
39,109056,267682
40,106976,182862
41,133024,192702
42,104626,190220
43,123890,173634
44,163894,193774
45,135316,177566
46,112820,271718
47,166702,219940
48,102682,216822
49,135472,175058
50,108884,322964
51,136696,169930
52,107376,192316
53,116302,204176
54,106970,166954
55,108826,175272
56,106478,181556
57,105346,175416
58,132418,251636
59,109130,171820
60,105594,172250
61,105390,200282
62,108340,184484
63,167724,176754
64,131564,125860
65,101828,175846
66,139400,235758
67,109354,162634
68,105388,171130
69,105864,221210
70,106354,187616
71,162228,164094
72,105688,170100
73,105644,171922
74,173326,107716
75,110673,173540
76,108193,175912
77,109195,290972
78,105740,186634
79,149146,169670
80,105282,181228
81,117780,176832
82,123620,284176
83,135886,171390
84,106157,129676
85,132064,289294
86,110472,197508
87,110296,180238
88,134786,179598
89,106550,203358
90,182466,174986
91,107298,187226
92,113148,173110
93,108452,368614
94,109228,79990
95,107110,171820
96,108880,296878
97,107204,178582
98,224012,173570
99,104648,176542
100,108384,176590
101,174380,178994
102,106874,173970
103,107648,172186
104,176598,144990
105,108968,172250
106,104498,170960
107,106688,263772
108,104140,186634
109,178552,169240
110,104954,167614
111,105556,161860
112,107122,299106
113,108598,179046
114,105362,43988
115,126862,262374
116,110662,165644
117,108828,169990
118,106364,184166
119,103342,176002
120,176692,177164
121,113848,145698
122,98054,169088
123,105994,284970
124,131940,37040
125,105148,157318
126,148216,215360
127,112330,167206
128,103272,168508
129,105452,191740
130,103494,182334
131,176278,173696
132,106302,164354
133,105976,151878
134,142692,2400
135,105124,175416
136,101408,168096
137,131474,250064
138,109924,168508
139,107724,170700
140,109356,258660
141,103802,165214
142,135364,340140
143,106896,166904
144,135074,1092
145,119448,280090
146,104226,171390
147,137864,340336
148,108400,163064
149,172864,258052
150,106482,177274
151,188528,171546
152,106442,181402
153,105278,187092
154,140774,1092
155,104872,177878
156,150476,170360
157,107728,198694
158,131736,167104
159,99540,229120
160,105178,134920
161,131782,329516
162,96496,168810
163,194006,162024
164,154436,2568
165,109427,170516
166,199946,175142
167,105396,179342
168,120574,169304
169,188994,196266
170,107302,156306
171,122364,321408
172,105772,170100
173,135228,333666
174,193994,1422
175,108840,159450
176,174690,262046
177,106708,168796
178,201856,176862
179,106592,177176
180,156450,138522
181,100318,220938
182,105756,162374
183,119518,354812
184,99072,1818
185,106290,165814
186,132670,344768
187,104132,161102
188,181174,228262
189,101186,169850
190,99397,152550
191,104968,331770
192,98852,150400
193,184080,158554
194,259468,1422
195,97102,163338
196,99326,157708
197,112864,346902
198,98544,157780
199,113452,156316
200,103152,182996
201,97132,155930
202,175636,264866
203,369700,164720
204,374720,1686
205,102608,152120
206,102274,202736
207,118138,158726
208,210644,158022
209,102802,151782
210,96742,156576
211,108978,362402
212,95936,156146
213,898684,143886
214,257508,1752
215,104780,189800
216,99330,164106
217,213002,214828
218,107070,158022
219,101351,144654
220,104482,195648
221,100446,157006
222,158892,294574
223,1481303,155380
224,299958,1884
225,121102,154866
226,96984,162636
227,97640,149970
228,120074,377732
229,93696,159428
230,166548,153008
231,98646,155442
232,98398,152550
233,1720287,397232
234,416958,2016
235,104264,154874
236,179840,152706
237,96400,161124
238,97946,153410
239,99040,352524
240,95056,154788
241,234992,152002
242,96930,154854
243,2309974,151354
244,374266,1422
245,96008,418712
246,96258,147633
247,238943,164768
248,95098,158196
249,94812,151196
250,102436,241084
251,94924,146722
252,199268,252828
253,2077600,137860
254,739550,1686
255,102730,149540
256,103950,285468
257,98040,151690
258,198194,239578
259,96188,153826
260,122062,149110
261,100418,163768
262,94418,149812
263,2438390,400716
264,792750,1554
265,97374,150556
266,105142,159586
267,103636,184990
268,99740,149970
269,115006,405646
270,98646,157436
271,206692,156668
272,103587,161188
273,2545722,144326
274,610372,1422
275,143830,353970
276,98136,155972
277,194214,159312
278,100534,164116
279,96790,155712
280,103350,310460
281,97018,155716
282,217604,217912
283,2563016,151434
284,560172,2148
285,113942,146610
286,179928,292220
287,96756,154912
288,155018,159658
289,101055,159898
290,94230,145258
291,107324,392834
292,98386,151848
293,2883860,206254
294,844834,1488
295,101314,155442
296,94604,150830
297,98808,433654
298,84434,151860
299,120352,145240
300,78878,172098
301,74014,99154
302,192330,262002
303,2717606,150806
304,710154,2028
305,117968,153840
306,106540,234858
307,117520,145628
308,105506,210434
309,146074,155286
310,98926,203110
311,189938,170764
312,100276,179132
313,2823671,163440
314,700488,2016
315,143192,360424
316,127147,157006
317,118778,402108
318,100412,150570
319,116174,324410
320,104618,154640
321,108458,263470
322,98324,209476
323,2880250,258568
324,660164,2148
325,131700,111400
326,159108,421232
327,171764,164354
328,105610,219118
329,190626,338642
330,106210,164354
331,110310,257668
332,212656,295770
333,2928456,210096
334,913268,2214
335,245088,154290
336,107974,189526
337,127160,433376
338,222578,172836
339,108018,182676
340,156792,423640
341,156628,164406
342,106898,199610
343,3105758,390808
344,421136,9708
345,175122,181252
346,179496,161344
347,103856,197352
348,161092,417326
349,186482,164354
350,104358,202474
351,184188,368732
352,144698,169120
353,2767464,202776
354,820932,1818
355,150288,17534
356,187566,386248
357,180112,172138
358,104726,201174
359,133460,464816
360,171652,209188
361,95256,170064
362,268342,220602
363,3287206,149540
364,533470,2676
365,122894,68500
366,116552,442018
367,114578,149970
368,95012,234296
369,241184,153982
370,87114,148848
371,229790,312030
372,94954,147820
373,2879716,392496
374,773682,10288
375,152392,2016
376,126620,153054
377,213100,327256
378,100093,141214
379,100944,407930
380,115068,143092
381,90638,252762
382,235590,201304
383,1919904,126078
384,694978,2082
385,100806,1488
386,198700,390156
387,147504,156406
388,93756,214964
389,238832,296964
390,99172,141644
391,93104,366902
392,241956,154582
393,1460090,128690
394,512107,2214
395,211844,2016
396,249628,197128
397,96616,156146
398,95870,416664
399,219522,157510
400,96068,139006
401,179098,420798
402,142656,147390
403,1144346,177150
404,567480,2340
405,89652,2604
406,203408,165318
407,94688,156576
408,176670,424080
409,159728,168840
410,93478,168338
411,222674,354668
412,102808,144514
413,1116650,262850
414,698682,2160
415,101866,2544
416,111024,153102
417,96244,285804
418,238366,267976
419,100542,150400
420,86070,386652
421,252484,154088
422,97738,141644
423,907850,256496
424,949132,10812
425,941554,1842
426,171364,358658
427,199192,327712
428,233114,275212
429,248844,263406
430,229636,340926
431,223048,395566
432,199800,385708
433,595524,218038
434,735324,2280
435,440252,2274
436,232152,259778
437,257198,256792
438,243053,360656
439,209132,418514
440,163266,408716
441,180669,379588
442,213190,304636
443,363922,140634
444,1064558,1788
445,613736,2148
446,233754,417852
447,161702,414516
448,176280,329656
449,194336,336562
450,200000,428794
451,192812,345818
452,195142,352242
453,651548,165150
454,691564,11208
455,914824,2082
456,152212,1356
457,221154,369700
458,195064,251988
459,204832,244830
460,218196,314722
461,250176,250478
462,191656,256796
463,374474,64124
464,396998,2214
465,354514,2610
466,246328,163490
467,232316,285684
468,242166,399224
469,189096,404480
470,213874,402572
471,251676,315778
472,247866,412038
473,979934,63024
474,1093892,1488
475,791138,1620
476,268424,345078
477,249908,441110
478,261320,428878
479,257962,434248
480,256024,454568
481,264172,415400
482,258024,449290
483,689598,31586
484,467788,2412
485,478024,2280
486,264263,435276
487,274072,449424
488,268858,413682
489,258212,479470
490,285780,446882
491,256558,466118
492,14536,460530
493,883276,6138
494,469432,1878
495,371996,1818
496,1438,102
497,2396,0
498,307,0
499,60,916
500,146,0
501,1142,102
502,3262,102
503,575910,11592
504,1174194,2538
505,58422,2214
506,481240,1158
507,72826,1684
508,180,0
509,124,916
510,0,0
511,1085,102
512,3202,0
513,949508,5344
514,752892,2292
515,893530,1950
516,28814,111730
517,860,102
518,506,916
519,244,0
520,300,102
521,2382,102
522,324,0
523,279386,5064
524,882062,2346
525,832210,1632
526,175638,30116
527,920,50854
528,0,0
529,244,102
530,1840,0
531,782,102
532,408,916
533,619842,2874
534,733346,2016
535,13684,2406
536,1870,102
537,2396,126
538,244,0
539,180,916
540,150,0
541,924,102
542,1772,0
543,343110,3600
544,269658,2280
545,656198,2544
546,437654,1554
547,19260,33582
548,124,102
549,850,0
550,0,0
551,504,102
552,1708,0
553,372374,5716
554,431432,3006
555,900686,2676
556,197837,33460
557,436,149836
558,1540,0
559,184,102
560,0,814
561,64,0
562,168,102
563,774012,3006
564,920176,2016
565,716764,1620
566,414468,1758
567,372,1030
568,1664,126
569,120,102
570,124,814
571,146,0
572,292,102
573,801148,2280
574,872064,1950
575,1233976,2094
576,47084,1404
577,0,126
578,64,4128
579,1600,0
580,64,102
581,120,916
582,234,0
583,1092456,8480
584,689400,2148
585,329758,2742
586,65760,54484
587,64,102
588,642,916
589,427,102
590,1540,102
591,210,102
592,129720,814
593,1197234,1422
594,899576,2082
595,962676,1950
596,25006,33878
597,64,102
598,1540,0
599,364,0
